id_producto,muestras,media,mediana
13406,4.0,12.5,10.0
13407,2.0,28.0,28.0
13409,253.0,16.233201581027668,15.0
13410,1.0,10.0,10.0
13411,2.0,20.0,20.0
13412,2.0,26.0,26.0
13414,1.0,19.0,19.0
13415,3.0,15.0,18.0
13416,3.0,26.0,17.0
13417,23.0,15.956521739130435,11.0
13418,3.0,9.0,5.0
13419,1.0,11.0,11.0
13423,81.0,19.395061728395063,17.0
13424,265.0,7.373584905660377,6.0
13425,23.0,18.08695652173913,17.0
13426,2.0,16.0,16.0
13428,6.0,11.833333333333334,9.0
13429,2.0,27.0,27.0
13430,8.0,18.75,20.5
13431,343.0,17.892128279883384,17.0
13435,20.0,16.85,17.0
13436,1.0,8.0,8.0
13438,3.0,9.333333333333334,7.0
13439,4.0,11.5,10.5
13440,60.0,16.0,14.0
13441,5.0,19.2,11.0
13443,1.0,6.0,6.0
13444,14.0,18.642857142857142,13.0
13445,1.0,24.0,24.0
13446,6.0,21.833333333333332,18.5
13447,80.0,16.7125,15.0
13449,4.0,17.0,10.5
13450,1.0,5.0,5.0
13451,9.0,21.0,22.0
13452,23.0,18.91304347826087,16.0
13453,5.0,17.6,18.0
13455,3.0,10.666666666666666,9.0
13456,8.0,15.375,16.0
13457,49.0,19.20408163265306,17.0
13459,3.0,22.0,20.0
13460,1.0,16.0,16.0
13462,9.0,16.77777777777778,14.0
13467,1.0,19.0,19.0
13470,3.0,13.0,11.0
13471,27.0,18.48148148148148,17.0
13472,1.0,5.0,5.0
13474,8.0,15.25,14.5
13475,33.0,19.333333333333332,18.0
13476,3.0,24.0,19.0
13477,5.0,11.8,9.0
13478,6.0,13.333333333333334,8.0
13479,13.0,17.153846153846153,13.0
13481,33.0,20.272727272727273,14.0
13482,1.0,34.0,34.0
13483,1.0,6.0,6.0
13484,1.0,8.0,8.0
13485,2.0,8.0,8.0
13486,5.0,15.8,15.0
13488,14.0,16.0,15.0
13489,3.0,18.333333333333332,17.0
13490,12.0,18.166666666666668,16.0
13492,1.0,5.0,5.0
13493,12.0,15.25,11.0
13494,3.0,23.333333333333332,29.0
13496,42.0,13.714285714285714,13.5
13497,41.0,17.75609756097561,16.0
13499,7.0,20.285714285714285,19.0
13500,213.0,17.624413145539908,16.0
13502,14.0,21.571428571428573,21.0
13503,1.0,25.0,25.0
13504,9.0,17.333333333333332,16.0
13505,5.0,9.6,7.0
13506,5.0,17.4,10.0
13507,1.0,7.0,7.0
13508,1.0,21.0,21.0
13509,1.0,8.0,8.0
13510,48.0,19.854166666666668,19.5
13511,16.0,18.4375,17.5
13512,85.0,17.623529411764707,16.0
13513,1.0,38.0,38.0
13514,18.0,9.5,10.0
13515,3.0,7.666666666666667,4.0
13516,27.0,15.62962962962963,12.0
13517,498.0,16.502008032128515,15.0
13519,21.0,17.761904761904763,15.0
13521,21.0,17.0,15.0
13522,1.0,25.0,25.0
13524,30.0,19.466666666666665,17.0
13525,63.0,11.507936507936508,9.0
13526,6.0,15.5,14.0
13527,4.0,19.75,20.0
13528,1.0,36.0,36.0
13529,1.0,20.0,20.0
13530,3.0,7.333333333333333,7.0
13531,6.0,21.333333333333332,19.5
13532,2.0,30.5,30.5
13533,1.0,50.0,50.0
13534,4.0,18.25,14.0
13535,723.0,15.763485477178424,14.0
13536,209.0,17.83732057416268,17.0
13537,9.0,15.777777777777779,12.0
13539,6.0,12.833333333333334,11.5
13540,33.0,18.181818181818183,14.0
13541,84.0,16.511904761904763,14.5
13542,21.0,15.095238095238095,14.0
13544,76.0,17.86842105263158,16.0
13545,4.0,11.5,11.0
13546,1.0,7.0,7.0
13548,45.0,15.8,16.0
13549,9.0,17.333333333333332,14.0
13550,2.0,17.5,17.5
13551,1.0,24.0,24.0
13552,2.0,22.0,22.0
13554,48.0,20.229166666666668,19.5
13555,2.0,10.0,10.0
13556,5.0,14.0,16.0
13558,1.0,33.0,33.0
13559,9.0,23.333333333333332,23.0
13560,99.0,18.646464646464647,18.0
13561,1.0,26.0,26.0
13562,1.0,14.0,14.0
13563,78.0,18.128205128205128,15.5
13564,2.0,16.5,16.5
13565,81.0,15.604938271604938,15.0
13566,1.0,4.0,4.0
13568,1.0,13.0,13.0
13569,3.0,15.0,16.0
13570,1.0,10.0,10.0
13572,1.0,6.0,6.0
13573,9.0,14.0,10.0
13574,6.0,22.166666666666668,19.0
13575,308.0,7.357142857142857,6.0
13576,9.0,14.88888888888889,8.0
13577,3.0,18.333333333333332,12.0
13578,25.0,21.76,17.0
13579,13.0,18.076923076923077,17.0
13580,1.0,29.0,29.0
13581,3.0,5.333333333333333,3.0
13582,7.0,23.428571428571427,19.0
13583,1.0,3.0,3.0
13584,1.0,13.0,13.0
13586,8.0,16.375,10.5
13587,2.0,11.0,11.0
13588,12.0,13.75,12.0
13589,1.0,28.0,28.0
13590,2.0,7.5,7.5
13591,46.0,6.913043478260869,5.0
13592,21.0,14.571428571428571,11.0
13593,2.0,13.0,13.0
13595,2.0,10.5,10.5
13596,25.0,17.84,13.0
13597,14.0,14.0,11.5
13598,100.0,15.86,15.0
13599,1.0,11.0,11.0
13603,47.0,13.042553191489361,12.0
13604,1.0,29.0,29.0
13605,83.0,20.265060240963855,18.0
13606,4.0,18.75,20.5
13608,9.0,11.222222222222221,11.0
13609,26.0,14.884615384615385,13.5
13610,5.0,16.6,15.0
13611,1.0,23.0,23.0
13613,1.0,23.0,23.0
13614,1.0,19.0,19.0
13615,1.0,8.0,8.0
13616,1.0,25.0,25.0
13617,12.0,19.416666666666668,14.0
13618,6.0,13.333333333333334,9.0
13619,13.0,10.846153846153847,10.0
13620,7.0,13.0,10.0
13621,22.0,17.454545454545453,14.5
13622,1.0,28.0,28.0
13623,9.0,18.11111111111111,12.0
13624,5.0,18.4,19.0
13626,13.0,15.307692307692308,16.0
13627,54.0,13.796296296296296,11.5
13628,1.0,13.0,13.0
13629,772.0,18.598445595854923,17.0
13631,13.0,13.384615384615385,11.0
13632,2.0,2.0,2.0
13633,2.0,22.0,22.0
13634,19.0,8.0,7.0
13635,3.0,18.666666666666668,15.0
13636,49.0,19.816326530612244,17.0
13637,30.0,20.433333333333334,16.5
13638,1.0,18.0,18.0
13639,104.0,18.173076923076923,16.0
13640,145.0,16.806896551724137,15.0
13641,38.0,15.657894736842104,13.5
13642,17.0,15.235294117647058,15.0
13643,58.0,14.431034482758621,11.0
13644,1.0,16.0,16.0
13645,3.0,19.666666666666668,24.0
13646,622.0,17.506430868167204,16.0
13648,3.0,20.333333333333332,20.0
13649,32.0,19.0,16.0
13650,22.0,18.454545454545453,15.5
13654,63.0,18.761904761904763,18.0
13655,7.0,15.428571428571429,12.0
13656,6.0,14.5,14.5
13658,3.0,8.666666666666666,7.0
13660,67.0,14.791044776119403,12.0
13661,20.0,15.95,16.0
13662,2.0,17.5,17.5
13664,2.0,10.5,10.5
13665,2.0,16.5,16.5
13666,3.0,20.333333333333332,22.0
13668,16.0,12.25,11.5
13669,7.0,22.571428571428573,21.0
13670,4.0,24.75,22.0
13672,23.0,15.304347826086957,14.0
13673,8.0,17.5,18.5
13674,2.0,6.5,6.5
13675,12.0,14.916666666666666,14.0
13677,1.0,16.0,16.0
13679,64.0,21.75,20.5
13681,6.0,6.166666666666667,6.5
13682,5.0,17.8,14.0
13686,3.0,18.333333333333332,18.0
13688,5.0,15.2,13.0
13689,1.0,6.0,6.0
13690,1.0,15.0,15.0
13692,4.0,22.5,21.0
13693,7.0,15.857142857142858,12.0
13695,5.0,13.2,15.0
13696,1.0,18.0,18.0
13697,2.0,11.0,11.0
13698,5.0,21.0,19.0
13699,1.0,42.0,42.0
13700,3.0,17.0,11.0
13701,8.0,15.0,14.0
13702,225.0,17.266666666666666,16.0
13703,3.0,16.333333333333332,13.0
13705,1.0,5.0,5.0
13706,8.0,19.5,16.5
13707,15.0,9.266666666666667,8.0
13708,43.0,15.534883720930232,11.0
13709,29.0,20.0,18.0
13712,273.0,16.32967032967033,14.0
13713,6.0,14.0,11.5
13715,11.0,13.090909090909092,12.0
13716,20.0,15.85,12.0
13717,5.0,16.8,16.0
13718,19.0,12.578947368421053,12.0
13719,18.0,16.77777777777778,17.0
13720,27.0,18.85185185185185,15.0
13721,13.0,14.846153846153847,13.0
13722,3.0,8.0,7.0
13723,1.0,14.0,14.0
13724,2.0,16.5,16.5
13725,1.0,2.0,2.0
13727,3.0,14.666666666666666,16.0
13728,1.0,9.0,9.0
13729,5.0,13.8,14.0
13730,14.0,11.642857142857142,10.5
13731,3.0,15.333333333333334,14.0
13732,25.0,14.92,13.0
13733,525.0,16.784761904761904,15.0
13735,1.0,49.0,49.0
13738,1.0,14.0,14.0
13739,4.0,19.0,20.5
13740,475.0,19.97684210526316,18.0
13741,1.0,23.0,23.0
13742,2.0,10.0,10.0
13743,3.0,6.333333333333333,4.0
13745,1.0,4.0,4.0
13746,10.0,16.8,14.5
13747,3.0,15.0,14.0
13748,2.0,21.0,21.0
13749,4.0,15.25,15.0
13751,11.0,20.363636363636363,14.0
13753,6.0,5.5,4.0
13754,1.0,3.0,3.0
13755,142.0,17.971830985915492,16.0
13756,1.0,21.0,21.0
13757,3.0,10.0,12.0
13758,3.0,15.0,19.0
13759,9.0,15.777777777777779,16.0
13760,2.0,26.5,26.5
13761,4.0,30.25,32.0
13763,5.0,26.0,30.0
13764,1.0,36.0,36.0
13765,24.0,19.291666666666668,16.0
13766,8.0,16.75,18.0
13767,17.0,21.235294117647058,17.0
13768,34.0,16.558823529411764,16.0
13769,3.0,8.333333333333334,7.0
13770,2.0,20.5,20.5
13771,3.0,17.333333333333332,22.0
13772,69.0,17.231884057971016,15.0
13774,36.0,17.166666666666668,16.5
13775,5.0,14.2,15.0
13776,38.0,22.394736842105264,19.5
13777,1.0,3.0,3.0
13779,25.0,22.8,18.0
13780,234.0,16.89316239316239,15.0
13781,1.0,17.0,17.0
13782,34.0,13.5,10.5
13783,14.0,15.428571428571429,14.0
13784,1.0,22.0,22.0
13785,2.0,15.5,15.5
13786,2.0,13.0,13.0
13787,4.0,10.25,8.5
13789,1.0,37.0,37.0
13790,40.0,18.625,17.0
13791,2.0,20.0,20.0
13793,5.0,15.2,10.0
13794,4.0,7.75,6.5
13795,4.0,15.5,13.5
13796,3.0,9.666666666666666,10.0
13797,19.0,14.210526315789474,13.0
13798,20.0,14.35,11.0
13799,5.0,16.8,12.0
13800,2.0,5.5,5.5
13801,7.0,18.714285714285715,20.0
13802,269.0,19.45724907063197,17.0
13803,17.0,13.117647058823529,12.0
13804,5.0,19.8,18.0
13805,33.0,14.909090909090908,13.0
13806,41.0,15.560975609756097,12.0
13807,128.0,17.3359375,16.0
13808,18.0,18.555555555555557,18.0
13811,1.0,22.0,22.0
13813,3.0,15.333333333333334,16.0
13814,7.0,11.857142857142858,9.0
13815,14.0,17.285714285714285,16.5
13817,5.0,8.4,8.0
13818,1.0,8.0,8.0
13819,292.0,17.304794520547944,16.0
13820,4.0,5.25,5.0
13822,45.0,20.488888888888887,18.0
13823,8.0,7.875,7.5
13824,1.0,16.0,16.0
13825,2.0,26.0,26.0
13826,7.0,28.428571428571427,29.0
13827,6.0,15.333333333333334,18.0
13828,34.0,16.558823529411764,15.0
13829,521.0,18.295585412667947,17.0
13830,7.0,14.714285714285714,15.0
13832,2.0,23.0,23.0
13833,1.0,9.0,9.0
13834,85.0,17.11764705882353,16.0
13835,7.0,22.285714285714285,12.0
13837,4.0,10.25,9.5
13838,277.0,18.08303249097473,16.0
13839,3.0,8.666666666666666,9.0
13840,8.0,22.75,20.5
13841,16.0,14.25,15.0
13842,4.0,14.75,13.0
13843,4.0,9.75,10.5
13844,5.0,15.8,17.0
13846,2.0,15.5,15.5
13847,1.0,33.0,33.0
13848,34.0,20.0,18.0
13850,5.0,15.4,17.0
13851,73.0,18.84931506849315,18.0
13852,324.0,18.385802469135804,17.5
13853,24.0,17.791666666666668,17.0
13854,7.0,12.571428571428571,13.0
13855,13.0,5.769230769230769,3.0
13856,1.0,15.0,15.0
13858,97.0,18.4020618556701,18.0
13859,1.0,8.0,8.0
13860,1.0,29.0,29.0
13861,12.0,16.333333333333332,12.5
13862,2.0,11.5,11.5
13864,1.0,11.0,11.0
13866,188.0,18.111702127659573,16.0
13867,2.0,11.5,11.5
13869,24.0,22.166666666666668,18.5
13870,991.0,18.781029263370332,17.0
13871,2.0,36.0,36.0
13872,9.0,10.0,7.0
13873,3.0,20.0,24.0
13874,129.0,16.92248062015504,15.0
13876,3.0,12.666666666666666,15.0
13877,147.0,16.428571428571427,15.0
13878,9.0,14.444444444444445,15.0
13879,11.0,18.545454545454547,15.0
13880,1.0,19.0,19.0
13881,3.0,9.0,8.0
13882,17.0,14.588235294117647,13.0
13883,1.0,11.0,11.0
13884,21.0,17.047619047619047,14.0
13885,200.0,14.98,12.0
13886,1.0,12.0,12.0
13887,1.0,19.0,19.0
13889,95.0,15.852631578947369,14.0
13890,1.0,16.0,16.0
13891,9.0,18.22222222222222,20.0
13892,4.0,20.5,16.0
13893,15.0,15.4,11.0
13894,1.0,5.0,5.0
13895,16.0,13.9375,9.5
13897,1.0,17.0,17.0
13898,12.0,17.5,17.0
13899,14.0,9.714285714285714,8.5
13900,1.0,17.0,17.0
13904,2.0,13.5,13.5
13906,1.0,16.0,16.0
13907,3.0,13.333333333333334,15.0
13908,3.0,10.333333333333334,10.0
13909,111.0,16.10810810810811,14.0
13911,50.0,10.94,9.5
13913,7.0,17.428571428571427,15.0
13914,150.0,7.14,6.0
13917,3.0,44.333333333333336,42.0
13918,1.0,16.0,16.0
13919,2.0,21.0,21.0
13920,46.0,15.717391304347826,14.0
13921,23.0,14.347826086956522,15.0
13922,3.0,19.0,16.0
13923,6.0,17.333333333333332,16.5
13924,37.0,19.16216216216216,17.0
13925,4.0,14.0,12.5
13926,19.0,20.842105263157894,18.0
13929,8.0,19.375,21.5
13931,8.0,11.375,11.5
13932,3.0,25.333333333333332,17.0
13933,3.0,25.666666666666668,30.0
13934,9.0,14.222222222222221,11.0
13935,3.0,10.666666666666666,5.0
13936,27.0,17.14814814814815,14.0
13937,1.0,23.0,23.0
13938,8.0,12.0,10.5
13939,6.0,16.333333333333332,18.5
13941,11.0,15.454545454545455,17.0
13942,1.0,24.0,24.0
13943,1.0,16.0,16.0
13944,248.0,13.120967741935484,11.0
13945,33.0,17.393939393939394,15.0
13946,7.0,19.142857142857142,16.0
13947,5.0,17.6,11.0
13948,61.0,4.901639344262295,3.0
13949,35.0,13.485714285714286,12.0
13950,4.0,21.75,23.0
13951,47.0,20.148936170212767,18.0
13952,1.0,6.0,6.0
13953,1.0,5.0,5.0
13954,6.0,10.166666666666666,8.0
13955,21.0,20.61904761904762,17.0
13956,2.0,16.0,16.0
13957,4.0,13.0,11.5
13958,12.0,14.916666666666666,14.0
13959,3.0,16.666666666666668,15.0
13960,4.0,10.0,9.5
13961,4.0,19.5,19.5
13962,4.0,25.0,21.5
13964,8.0,19.875,22.5
13966,359.0,15.454038997214484,14.0
13967,2.0,20.5,20.5
13968,10.0,22.1,21.0
13969,2.0,16.5,16.5
13970,1.0,10.0,10.0
13973,2.0,23.5,23.5
13974,86.0,17.058139534883722,14.0
13975,2.0,6.5,6.5
13976,28.0,17.607142857142858,16.5
13977,18.0,13.555555555555555,11.5
13978,7.0,14.571428571428571,10.0
13979,8.0,16.75,12.5
13980,12.0,15.0,11.0
13981,1.0,7.0,7.0
13982,6.0,18.833333333333332,18.0
13983,1.0,7.0,7.0
13984,742.0,17.504043126684635,16.0
13987,5.0,24.4,13.0
13988,247.0,18.222672064777328,17.0
13989,1.0,15.0,15.0
13991,2.0,12.0,12.0
13994,5.0,7.8,5.0
13995,10.0,15.6,13.5
13996,22.0,14.5,11.5
13997,60.0,16.133333333333333,13.5
13998,19.0,8.210526315789474,6.0
13999,1.0,39.0,39.0
14000,3.0,21.0,18.0
14001,31.0,8.935483870967742,8.0
14002,4.0,13.5,8.5
14005,50.0,18.84,19.0
14006,2.0,5.5,5.5
14007,4.0,16.0,17.0
14009,3.0,9.333333333333334,6.0
14010,129.0,19.643410852713178,17.0
14011,29.0,16.655172413793103,19.0
14013,1.0,14.0,14.0
14014,1.0,40.0,40.0
14015,1.0,12.0,12.0
14016,1.0,4.0,4.0
14017,1.0,37.0,37.0
14018,15.0,13.2,10.0
14019,1.0,20.0,20.0
14021,16.0,16.0,16.0
14024,1.0,20.0,20.0
14026,4.0,14.25,14.5
14028,25.0,16.92,13.0
14029,4.0,14.75,9.0
14030,1.0,9.0,9.0
14031,5.0,12.2,14.0
14032,42.0,7.523809523809524,6.0
14034,28.0,17.535714285714285,16.5
14036,25.0,17.56,18.0
14038,1.0,21.0,21.0
14041,1.0,4.0,4.0
14043,22.0,15.090909090909092,13.5
14044,3.0,17.0,19.0
14045,5.0,12.4,11.0
14046,1.0,30.0,30.0
14048,3.0,13.0,13.0
14049,2.0,12.0,12.0
14050,51.0,13.941176470588236,11.0
14052,1.0,41.0,41.0
14053,1.0,10.0,10.0
14055,3.0,5.0,6.0
14057,18.0,14.055555555555555,11.0
14058,28.0,13.035714285714286,9.5
14060,4.0,14.25,13.0
14061,11.0,15.363636363636363,15.0
14063,88.0,16.238636363636363,14.0
14064,5.0,9.4,8.0
14065,1.0,9.0,9.0
14066,3.0,12.666666666666666,13.0
14067,7.0,14.0,10.0
14068,4.0,8.75,6.5
14069,10.0,17.0,15.0
14070,1.0,29.0,29.0
14071,1.0,24.0,24.0
14072,8.0,26.75,23.5
14073,8.0,12.5,12.5
14074,60.0,17.983333333333334,17.5
14076,4.0,14.0,14.5
14077,37.0,18.054054054054053,17.0
14078,3.0,12.333333333333334,15.0
14079,4.0,20.25,19.5
14080,2.0,11.0,11.0
14081,1.0,6.0,6.0
14083,1.0,7.0,7.0
14084,544.0,15.097426470588236,13.0
14085,2.0,10.5,10.5
14086,84.0,14.785714285714286,14.0
14087,13.0,18.923076923076923,14.0
14088,6.0,15.166666666666666,10.5
14089,21.0,22.857142857142858,21.0
14092,3.0,18.666666666666668,14.0
14093,3.0,10.333333333333334,9.0
14094,5.0,11.0,9.0
14095,24.0,19.25,18.5
14096,54.0,18.90740740740741,16.0
14097,25.0,21.68,20.0
14099,1.0,5.0,5.0
14100,7.0,10.428571428571429,10.0
14101,3.0,17.333333333333332,14.0
14102,1.0,3.0,3.0
14104,69.0,16.202898550724637,13.0
14105,8.0,18.875,14.5
14106,2.0,21.5,21.5
14108,1.0,28.0,28.0
14109,4.0,19.25,16.5
14110,6.0,10.0,8.0
14111,77.0,19.16883116883117,17.0
14112,35.0,15.371428571428572,11.0
14113,6.0,9.333333333333334,7.5
14114,84.0,12.654761904761905,11.0
14115,4.0,23.25,22.5
14117,6.0,18.0,15.5
14118,52.0,19.03846153846154,16.5
14119,4.0,15.25,9.0
14121,1.0,3.0,3.0
14124,21.0,20.333333333333332,21.0
14126,131.0,17.061068702290076,15.0
14127,102.0,14.696078431372548,13.0
14129,328.0,16.740853658536587,15.0
14130,10.0,17.7,16.5
14131,35.0,19.228571428571428,18.0
14132,5.0,9.0,9.0
14133,48.0,19.875,15.5
14134,14.0,14.0,10.0
14136,16.0,12.4375,10.5
14140,11.0,12.272727272727273,10.0
14141,11.0,13.818181818181818,11.0
14142,22.0,17.40909090909091,15.5
14143,25.0,17.32,15.0
14144,22.0,20.727272727272727,20.5
14146,69.0,14.855072463768115,13.0
14147,287.0,18.372822299651567,16.0
14148,17.0,13.058823529411764,12.0
14150,30.0,19.033333333333335,15.0
14151,5.0,8.0,7.0
14152,2.0,16.0,16.0
14153,1.0,27.0,27.0
14154,17.0,15.647058823529411,13.0
14156,1.0,11.0,11.0
14157,5.0,8.0,6.0
14159,173.0,12.046242774566474,10.0
14160,1.0,13.0,13.0
14161,412.0,16.060679611650485,14.0
14162,12.0,15.0,17.0
14163,37.0,18.594594594594593,16.0
14164,8.0,19.375,21.5
14165,28.0,15.178571428571429,13.0
14166,2.0,8.0,8.0
14168,384.0,18.770833333333332,16.0
14171,3.0,14.333333333333334,11.0
14173,6.0,12.166666666666666,13.0
14174,4.0,13.0,10.0
14175,7.0,15.428571428571429,13.0
14176,3.0,17.333333333333332,16.0
14177,7.0,16.571428571428573,14.0
14178,1.0,6.0,6.0
14179,3.0,34.333333333333336,30.0
14180,14.0,16.5,14.0
14181,3.0,17.333333333333332,6.0
14182,26.0,16.307692307692307,14.5
14183,82.0,15.231707317073171,14.0
14185,2.0,3.5,3.5
14187,13.0,15.0,13.0
14189,1.0,7.0,7.0
14190,3.0,18.333333333333332,15.0
14191,21.0,17.38095238095238,17.0
14192,1.0,17.0,17.0
14193,2.0,8.5,8.5
14194,8.0,16.0,13.0
14195,7.0,22.0,22.0
14196,3.0,18.0,12.0
14197,503.0,18.355864811133202,16.0
14199,36.0,14.833333333333334,14.5
14200,1.0,26.0,26.0
14202,7.0,11.571428571428571,9.0
14204,14.0,22.0,23.0
14205,2.0,12.0,12.0
14206,1.0,46.0,46.0
14207,2.0,19.0,19.0
14208,1.0,16.0,16.0
14209,9.0,15.88888888888889,17.0
14211,157.0,20.0,20.0
14212,2.0,8.5,8.5
14213,1.0,3.0,3.0
14214,1.0,15.0,15.0
14215,1.0,29.0,29.0
14217,2.0,19.0,19.0
14218,540.0,16.131481481481483,14.0
14220,2.0,12.0,12.0
14221,31.0,17.129032258064516,15.0
14222,5.0,14.6,15.0
14223,59.0,18.203389830508474,16.0
14224,1.0,29.0,29.0
14225,3.0,10.666666666666666,10.0
14227,12.0,12.0,8.5
14228,7.0,15.285714285714286,12.0
14229,3.0,19.333333333333332,22.0
14230,4.0,20.0,21.0
14231,2.0,31.5,31.5
14233,554.0,11.074007220216606,8.0
14235,6.0,16.833333333333332,13.0
14237,2.0,15.5,15.5
14238,5.0,20.0,20.0
14239,9.0,19.444444444444443,21.0
14240,50.0,18.38,16.0
14242,29.0,17.06896551724138,13.0
14243,1.0,7.0,7.0
14246,2.0,11.5,11.5
14248,6.0,17.333333333333332,16.5
14252,86.0,13.05813953488372,10.5
14254,12.0,14.166666666666666,13.5
14256,9.0,7.333333333333333,7.0
14257,11.0,15.727272727272727,15.0
14258,5.0,5.4,5.0
14259,11.0,17.363636363636363,13.0
14260,2.0,7.5,7.5
14261,11.0,12.181818181818182,12.0
14262,2.0,27.5,27.5
14264,1.0,7.0,7.0
14265,8.0,19.375,14.0
14266,6.0,20.0,21.5
14267,225.0,18.2,17.0
14268,6.0,14.5,13.5
14269,8.0,13.25,16.5
14270,5.0,17.0,13.0
14271,4.0,7.5,7.5
14272,6.0,12.666666666666666,13.0
14273,1.0,22.0,22.0
14275,6.0,19.333333333333332,18.5
14277,54.0,14.537037037037036,13.0
14278,4.0,12.75,15.0
14280,108.0,19.24074074074074,16.0
14281,6.0,18.5,18.5
14282,13.0,12.461538461538462,10.0
14283,17.0,21.529411764705884,20.0
14284,6.0,20.0,12.5
14285,12.0,11.833333333333334,11.0
14286,5.0,15.8,13.0
14287,30.0,17.733333333333334,18.0
14289,22.0,17.681818181818183,17.5
14290,22.0,15.0,11.5
14292,1.0,4.0,4.0
14293,1.0,6.0,6.0
14294,7.0,21.857142857142858,24.0
14295,34.0,18.735294117647058,15.0
14296,2.0,17.5,17.5
14298,19.0,11.31578947368421,8.0
14299,2.0,19.0,19.0
14300,3.0,15.0,7.0
14302,5.0,14.6,9.0
14303,19.0,17.0,15.0
14304,4.0,10.0,9.5
14305,1.0,5.0,5.0
14306,3.0,26.666666666666668,28.0
14307,4.0,12.25,13.5
14309,26.0,18.076923076923077,14.0
14311,9.0,9.555555555555555,9.0
14312,34.0,19.058823529411764,17.0
14313,1.0,9.0,9.0
14314,1.0,9.0,9.0
14315,1.0,16.0,16.0
14316,3.0,15.666666666666666,7.0
14317,3.0,7.666666666666667,8.0
14318,8.0,14.5,15.0
14320,30.0,23.266666666666666,22.0
14325,18.0,13.61111111111111,11.5
14326,7.0,15.714285714285714,10.0
14327,1.0,8.0,8.0
14328,12.0,13.416666666666666,10.0
14329,2.0,40.5,40.5
14330,6.0,15.833333333333334,16.0
14331,6.0,19.333333333333332,15.0
14332,234.0,18.427350427350426,16.0
14333,19.0,16.94736842105263,16.0
14334,5.0,5.4,3.0
14335,149.0,15.885906040268456,15.0
14337,36.0,19.555555555555557,17.5
14338,8.0,15.375,15.0
14339,2.0,14.5,14.5
14340,1.0,19.0,19.0
14342,3.0,16.666666666666668,15.0
14343,7.0,14.0,13.0
14344,3.0,25.0,23.0
14345,1.0,5.0,5.0
14346,6.0,11.5,9.0
14347,26.0,15.26923076923077,11.0
14348,19.0,17.526315789473685,14.0
14350,4.0,14.25,9.5
14351,16.0,15.0,11.5
14352,1.0,30.0,30.0
14353,3.0,16.666666666666668,7.0
14354,3.0,28.0,19.0
14355,107.0,15.299065420560748,15.0
14356,7.0,23.857142857142858,24.0
14357,6.0,13.666666666666666,14.0
14358,4.0,17.25,17.5
14362,2.0,9.5,9.5
14363,1.0,31.0,31.0
14364,63.0,13.88888888888889,14.0
14365,7.0,13.857142857142858,12.0
14366,67.0,15.567164179104477,13.0
14367,1.0,24.0,24.0
14368,2.0,18.5,18.5
14371,74.0,14.594594594594595,12.5
14372,54.0,17.833333333333332,14.5
14373,2.0,8.0,8.0
14375,1.0,7.0,7.0
14376,26.0,19.807692307692307,16.0
14377,4.0,10.75,9.0
14378,22.0,14.954545454545455,12.0
14379,101.0,16.544554455445546,14.0
14380,1.0,21.0,21.0
14381,129.0,20.286821705426355,18.0
14382,2.0,6.5,6.5
14383,2.0,16.0,16.0
14384,7.0,8.428571428571429,6.0
14385,25.0,9.96,8.0
14386,74.0,16.43243243243243,15.0
14387,1.0,32.0,32.0
14389,4.0,16.25,18.0
14390,26.0,15.692307692307692,14.0
14392,2.0,31.0,31.0
14394,4.0,21.25,21.0
14396,3.0,12.666666666666666,15.0
14398,9.0,12.222222222222221,13.0
14399,131.0,15.793893129770993,15.0
14400,4.0,10.25,6.0
14401,53.0,13.660377358490566,11.0
14402,1.0,21.0,21.0
14403,7.0,13.571428571428571,11.0
14404,4.0,13.25,13.0
14405,3.0,19.0,18.0
14407,1.0,7.0,7.0
14408,30.0,8.7,7.5
14409,10.0,13.6,12.5
14410,6.0,10.833333333333334,12.0
14412,1.0,6.0,6.0
14413,5.0,20.0,20.0
14414,26.0,9.423076923076923,7.5
14415,1.0,16.0,16.0
14417,1.0,25.0,25.0
14419,119.0,4.907563025210084,4.0
14420,5.0,13.4,10.0
14421,70.0,16.15714285714286,15.0
14422,1.0,6.0,6.0
14423,1.0,14.0,14.0
14424,8.0,17.5,18.0
14426,8.0,20.75,17.5
14427,2.0,10.0,10.0
14428,3.0,14.333333333333334,13.0
14429,102.0,18.107843137254903,15.5
14430,3.0,17.666666666666668,14.0
14432,2.0,26.5,26.5
14434,1.0,8.0,8.0
14436,8.0,16.875,14.5
14437,52.0,16.21153846153846,15.0
14439,40.0,16.425,12.5
14440,1.0,4.0,4.0
14441,7.0,22.571428571428573,18.0
14442,2.0,21.0,21.0
14443,12.0,17.916666666666668,15.0
14444,62.0,11.85483870967742,9.0
14445,6.0,21.666666666666668,19.5
14446,32.0,16.0625,14.5
14447,101.0,17.603960396039604,15.0
14448,3.0,6.333333333333333,6.0
14449,14.0,18.214285714285715,18.0
14450,9.0,9.777777777777779,9.0
14452,10.0,17.2,15.0
14453,14.0,15.428571428571429,15.0
14454,1.0,26.0,26.0
14456,1.0,43.0,43.0
14458,3.0,9.333333333333334,12.0
14461,28.0,23.464285714285715,23.5
14462,409.0,18.381418092909534,17.0
14464,61.0,14.491803278688524,11.0
14465,1.0,16.0,16.0
14466,33.0,16.424242424242426,15.0
14467,233.0,13.991416309012875,13.0
14468,3.0,16.0,18.0
14469,7.0,13.142857142857142,13.0
